source_log,row_index,run_id,packet_uid,timestamp,flow_id,channel_type,tx_node,rx_node,direction,packet_size,rtp_sequence_number,rtp_timestamp_90khz,frame_id,rtp_parse_offset,RSSI_from_Sionna,RSSI_used_for_drop_decision,expected_p_loss,random_draw,final_decision,drop_reason,seed,sionna_sample_valid,sionna_channel_model,sionna_source_wall_time,sionna_source_sim_time,ns3_sionna_update_time,received,dropped,is_rtp
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,20987,stage24_rf_stress_final_20260605T132014Z,17389,1128.307444293,payload,payload,2,3,near_to_far,64,46030,3246935127,3246935127,42,-78.812728,-78.812728,0.600215752,0.726856144,received,none,1337,true,rt_online,1780666786.3613498,1101.877992153,1128.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,20989,stage24_rf_stress_final_20260605T132014Z,17391,1128.443031493,payload,payload,2,3,near_to_far,1091,46031,3246935127,3246935127,42,-78.812728,-78.812728,0.600215752,0.489666091,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666786.5886512,1102.078211784,1128.4,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,20991,stage24_rf_stress_final_20260605T132014Z,17392,1128.578608293,payload,payload,2,3,near_to_far,935,32864,3016802696,3016802696,40,-78.812728,-78.812728,0.600215752,0.63903944,received,none,1337,true,rt_online,1780666786.5886512,1102.078211784,1128.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,20994,stage24_rf_stress_final_20260605T132014Z,17393,1128.714487693,payload,payload,2,3,near_to_far,579,46033,3246935127,3246935127,42,-78.812728,-78.812728,0.600215752,0.738716176,received,none,1337,true,rt_online,1780666786.9432273,1102.478687286,1128.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,20996,stage24_rf_stress_final_20260605T132014Z,17394,1128.849932493,payload,payload,2,3,near_to_far,1095,46034,3246935127,3246935127,42,-78.812728,-78.812728,0.600215752,0.761931417,received,none,1337,true,rt_online,1780666786.9432273,1102.478687286,1128.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,20998,stage24_rf_stress_final_20260605T132014Z,17395,1128.985764693,payload,payload,2,3,near_to_far,1446,46035,3246935127,3246935127,42,-78.812728,-78.812728,0.600215752,0.618408774,received,none,1337,true,rt_online,1780666786.9432273,1102.478687286,1128.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21000,stage24_rf_stress_final_20260605T132014Z,17396,1129.121591093,payload,payload,2,3,near_to_far,819,46036,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.638040188,received,none,1337,true,rt_online,1780666787.355135,1102.879169703,1129.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21002,stage24_rf_stress_final_20260605T132014Z,17397,1129.257170293,payload,payload,2,3,near_to_far,1446,46037,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.777459215,received,none,1337,true,rt_online,1780666787.355135,1102.879169703,1129.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21004,stage24_rf_stress_final_20260605T132014Z,17398,1129.393574493,payload,payload,2,3,near_to_far,1446,46038,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.414561426,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666787.355135,1102.879169703,1129.3,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21006,stage24_rf_stress_final_20260605T132014Z,17399,1129.529359493,payload,payload,2,3,near_to_far,1383,46039,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.585156458,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666787.7578223,1103.279751062,1129.5,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21008,stage24_rf_stress_final_20260605T132014Z,17400,1129.665425693,payload,payload,2,3,near_to_far,1446,46040,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.47508109,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666787.7578223,1103.279751062,1129.6,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21010,stage24_rf_stress_final_20260605T132014Z,17401,1129.801701893,payload,payload,2,3,near_to_far,1446,46041,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.200635435,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666787.945765,1103.480021477,1129.8,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21012,stage24_rf_stress_final_20260605T132014Z,17402,1129.937330093,payload,payload,2,3,near_to_far,1446,46042,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.523463546,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666787.945765,1103.480021477,1129.9,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21014,stage24_rf_stress_final_20260605T132014Z,17403,1130.072997293,payload,payload,2,3,near_to_far,1446,46043,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.037409011,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666788.1728735,1103.680343151,1130.0,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21016,stage24_rf_stress_final_20260605T132014Z,17404,1130.208483693,payload,payload,2,3,near_to_far,909,46044,3246935127,3246935127,42,-78.812916,-78.812916,0.600238309,0.492106868,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666788.3659275,1103.880617857,1130.2,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21018,stage24_rf_stress_final_20260605T132014Z,17406,1130.343960093,payload,payload,2,3,near_to_far,64,46045,3246945841,3246945841,42,-78.812916,-78.812916,0.600238309,0.551455992,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666788.3659275,1103.880617857,1130.3,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21020,stage24_rf_stress_final_20260605T132014Z,17408,1130.479822293,payload,payload,2,3,near_to_far,1141,46046,3246945841,3246945841,42,-78.812916,-78.812916,0.600238309,0.181939973,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666788.5917647,1104.080861807,1130.4,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21022,stage24_rf_stress_final_20260605T132014Z,17409,1130.615771493,payload,payload,2,3,near_to_far,1176,46047,3246945841,3246945841,42,-78.812916,-78.812916,0.600238309,0.36401768,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666788.7782545,1104.281103134,1130.6,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21024,stage24_rf_stress_final_20260605T132014Z,17410,1130.751696693,payload,payload,2,3,near_to_far,686,46048,3246945841,3246945841,42,-78.812916,-78.812916,0.600238309,0.497170791,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666788.9571686,1104.48131156,1130.7,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21026,stage24_rf_stress_final_20260605T132014Z,17411,1130.887369693,payload,payload,2,3,near_to_far,838,46049,3246945841,3246945841,42,-78.812916,-78.812916,0.600238309,0.395205794,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666788.9571686,1104.48131156,1130.8,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21028,stage24_rf_stress_final_20260605T132014Z,17412,1131.022986893,payload,payload,2,3,near_to_far,1446,46050,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.430906857,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666789.1815324,1104.681522846,1131.0,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21030,stage24_rf_stress_final_20260605T132014Z,17413,1131.158742293,payload,payload,2,3,near_to_far,874,46051,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.809309206,received,none,1337,true,rt_online,1780666789.3529184,1104.881752014,1131.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21032,stage24_rf_stress_final_20260605T132014Z,17414,1131.294607493,payload,payload,2,3,near_to_far,1446,46052,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.166903988,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666789.3529184,1104.881752014,1131.2,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21034,stage24_rf_stress_final_20260605T132014Z,17415,1131.430225693,payload,payload,2,3,near_to_far,1446,46053,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.096507529,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666789.5824094,1105.08198452,1131.4,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21036,stage24_rf_stress_final_20260605T132014Z,17416,1131.565907893,payload,payload,2,3,near_to_far,1446,46054,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.679325532,received,none,1337,true,rt_online,1780666789.7729385,1105.282262087,1131.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21038,stage24_rf_stress_final_20260605T132014Z,17417,1131.701786093,payload,payload,2,3,near_to_far,656,46055,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.39182308,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666789.9485688,1105.482487202,1131.7,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21040,stage24_rf_stress_final_20260605T132014Z,17418,1131.838059293,payload,payload,2,3,near_to_far,1446,46056,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.875436909,received,none,1337,true,rt_online,1780666789.9485688,1105.482487202,1131.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21042,stage24_rf_stress_final_20260605T132014Z,17419,1131.973699493,payload,payload,2,3,near_to_far,1446,46057,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.050343074,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666790.171913,1105.682826042,1131.9,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21045,stage24_rf_stress_final_20260605T132014Z,17420,1132.109433693,payload,payload,2,3,near_to_far,1446,46058,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.691530941,received,none,1337,true,rt_online,1780666790.3525167,1105.883137226,1132.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21047,stage24_rf_stress_final_20260605T132014Z,17421,1132.245410893,payload,payload,2,3,near_to_far,1446,46059,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.438205699,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666790.3525167,1105.883137226,1132.2,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21049,stage24_rf_stress_final_20260605T132014Z,17422,1132.381436093,payload,payload,2,3,near_to_far,1446,46060,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.975758978,received,none,1337,true,rt_online,1780666790.3525167,1105.883137226,1132.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21051,stage24_rf_stress_final_20260605T132014Z,17423,1132.516613893,payload,payload,2,3,near_to_far,335,46061,3246945841,3246945841,42,-78.812728,-78.812728,0.600215752,0.692539487,received,none,1337,true,rt_online,1780666790.7559807,1106.283608437,1132.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21053,stage24_rf_stress_final_20260605T132014Z,17425,1132.651682293,payload,payload,2,3,near_to_far,64,46062,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.095358847,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666790.7559807,1106.283608437,1132.6,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21055,stage24_rf_stress_final_20260605T132014Z,17427,1132.787457893,payload,payload,2,3,near_to_far,87,46063,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.633373122,received,none,1337,true,rt_online,1780666790.7559807,1106.283608437,1132.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21057,stage24_rf_stress_final_20260605T132014Z,17428,1132.923040293,payload,payload,2,3,near_to_far,64,46064,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.349100761,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666791.1609483,1106.684458494,1132.9,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21059,stage24_rf_stress_final_20260605T132014Z,17430,1133.058992493,payload,payload,2,3,near_to_far,1446,46065,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.177595342,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666791.1609483,1106.684458494,1133.0,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21061,stage24_rf_stress_final_20260605T132014Z,17431,1133.194849693,payload,payload,2,3,near_to_far,1446,46066,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.621796019,received,none,1337,true,rt_online,1780666791.1609483,1106.684458494,1133.1,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21063,stage24_rf_stress_final_20260605T132014Z,17432,1133.330295093,payload,payload,2,3,near_to_far,649,46067,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.459520137,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666791.559023,1107.084901571,1133.3,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21065,stage24_rf_stress_final_20260605T132014Z,17433,1133.466321293,payload,payload,2,3,near_to_far,1446,46068,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.959191501,received,none,1337,true,rt_online,1780666791.559023,1107.084901571,1133.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21067,stage24_rf_stress_final_20260605T132014Z,17434,1133.602577493,payload,payload,2,3,near_to_far,1446,46069,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.721865037,received,none,1337,true,rt_online,1780666791.7828352,1107.28515172,1133.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21069,stage24_rf_stress_final_20260605T132014Z,17435,1133.738573293,payload,payload,2,3,near_to_far,1205,46070,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.111750002,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666791.957738,1107.485410929,1133.7,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21071,stage24_rf_stress_final_20260605T132014Z,17436,1133.874548093,payload,payload,2,3,near_to_far,450,46071,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.990796203,received,none,1337,true,rt_online,1780666791.957738,1107.485410929,1133.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21073,stage24_rf_stress_final_20260605T132014Z,17437,1134.010271493,payload,payload,2,3,near_to_far,1369,46072,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.92948737,received,none,1337,true,rt_online,1780666792.1859062,1107.685597897,1134.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21075,stage24_rf_stress_final_20260605T132014Z,17438,1134.146480693,payload,payload,2,3,near_to_far,1446,46073,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.083785854,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666792.3636346,1107.885809183,1134.1,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21077,stage24_rf_stress_final_20260605T132014Z,17439,1134.282819893,payload,payload,2,3,near_to_far,1446,46074,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.895943636,received,none,1337,true,rt_online,1780666792.3636346,1107.885809183,1134.2,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21079,stage24_rf_stress_final_20260605T132014Z,17440,1134.418498093,payload,payload,2,3,near_to_far,1446,46075,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.83123151,received,none,1337,true,rt_online,1780666792.594669,1108.086058378,1134.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21081,stage24_rf_stress_final_20260605T132014Z,17441,1134.554479293,payload,payload,2,3,near_to_far,1446,46076,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.21639696,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666792.594669,1108.086058378,1134.5,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21083,stage24_rf_stress_final_20260605T132014Z,17442,1134.689893093,payload,payload,2,3,near_to_far,90,46077,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.494588634,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666792.7760186,1108.286299944,1134.6,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21085,stage24_rf_stress_final_20260605T132014Z,17443,1134.826156293,payload,payload,2,3,near_to_far,1446,46078,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.048977785,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666792.9545093,1108.486526489,1134.8,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21087,stage24_rf_stress_final_20260605T132014Z,17444,1134.962525493,payload,payload,2,3,near_to_far,1446,46079,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.351485354,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666792.9545093,1108.486526489,1134.9,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21089,stage24_rf_stress_final_20260605T132014Z,17445,1135.098354693,payload,payload,2,3,near_to_far,1446,46080,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.756978383,received,none,1337,true,rt_online,1780666793.1804752,1108.686737299,1135.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21091,stage24_rf_stress_final_20260605T132014Z,17446,1135.234214893,payload,payload,2,3,near_to_far,1446,46081,3246955807,3246955807,42,-78.812727,-78.812727,0.600215642,0.365157238,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666793.355032,1108.887018919,1135.2,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21094,stage24_rf_stress_final_20260605T132014Z,17447,1135.369972093,payload,payload,2,3,near_to_far,1446,46082,3246955807,3246955807,42,-78.812727,-78.812727,0.600215642,0.89124859,received,none,1337,true,rt_online,1780666793.355032,1108.887018919,1135.3,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21096,stage24_rf_stress_final_20260605T132014Z,17448,1135.505968293,payload,payload,2,3,near_to_far,1446,46083,3246955807,3246955807,42,-78.812727,-78.812727,0.600215642,0.385319012,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666793.591601,1109.087275982,1135.5,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21098,stage24_rf_stress_final_20260605T132014Z,17449,1135.641990493,payload,payload,2,3,near_to_far,1446,46084,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.448392047,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666793.7705367,1109.287530661,1135.6,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21100,stage24_rf_stress_final_20260605T132014Z,17450,1135.778067693,payload,payload,2,3,near_to_far,1446,46085,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.905682579,received,none,1337,true,rt_online,1780666793.9569733,1109.487784624,1135.7,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21102,stage24_rf_stress_final_20260605T132014Z,17451,1135.914555893,payload,payload,2,3,near_to_far,1446,46086,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.212026994,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666793.9569733,1109.487784624,1135.9,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21104,stage24_rf_stress_final_20260605T132014Z,17452,1136.050011893,payload,payload,2,3,near_to_far,248,46087,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.901710844,received,none,1337,true,rt_online,1780666794.1884527,1109.688004255,1136.0,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21106,stage24_rf_stress_final_20260605T132014Z,17453,1136.185629093,payload,payload,2,3,near_to_far,1446,46088,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.349871529,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666794.365946,1109.888231277,1136.1,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21108,stage24_rf_stress_final_20260605T132014Z,17454,1136.321500293,payload,payload,2,3,near_to_far,1446,46089,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.262719199,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666794.365946,1109.888231277,1136.3,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21110,stage24_rf_stress_final_20260605T132014Z,17455,1136.457488493,payload,payload,2,3,near_to_far,1446,46090,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.804171556,received,none,1337,true,rt_online,1780666794.593534,1110.088423729,1136.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21112,stage24_rf_stress_final_20260605T132014Z,17456,1136.593376693,payload,payload,2,3,near_to_far,1446,46091,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.641974762,received,none,1337,true,rt_online,1780666794.7685282,1110.288643599,1136.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21114,stage24_rf_stress_final_20260605T132014Z,17457,1136.729205893,payload,payload,2,3,near_to_far,1446,46092,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.474092406,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666794.7685282,1110.288643599,1136.7,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21116,stage24_rf_stress_final_20260605T132014Z,17458,1136.865093093,payload,payload,2,3,near_to_far,1446,46093,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.085374781,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666794.9954834,1110.488841057,1136.8,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21118,stage24_rf_stress_final_20260605T132014Z,17459,1137.000773293,payload,payload,2,3,near_to_far,1446,46094,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.391695763,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666795.1732936,1110.689067125,1137.0,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21120,stage24_rf_stress_final_20260605T132014Z,17460,1137.136757493,payload,payload,2,3,near_to_far,1446,46095,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.342386775,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666795.1732936,1110.689067125,1137.1,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21122,stage24_rf_stress_final_20260605T132014Z,17461,1137.272345693,payload,payload,2,3,near_to_far,1446,46096,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.161768297,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666795.4036613,1110.889330387,1137.2,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21124,stage24_rf_stress_final_20260605T132014Z,17462,1137.407674093,payload,payload,2,3,near_to_far,389,46097,3246955807,3246955807,42,-78.812728,-78.812728,0.600215752,0.636084527,received,none,1337,true,rt_online,1780666795.5874114,1111.089545727,1137.4,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21126,stage24_rf_stress_final_20260605T132014Z,17465,1137.542824493,payload,payload,2,3,near_to_far,64,46098,3246966694,3246966694,42,-78.812728,-78.812728,0.600215752,0.711030253,received,none,1337,true,rt_online,1780666795.7611868,1111.289776325,1137.5,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21128,stage24_rf_stress_final_20260605T132014Z,17467,1137.678553693,payload,payload,2,3,near_to_far,1446,46099,3246966694,3246966694,42,-78.812728,-78.812728,0.600215752,0.769441225,received,none,1337,true,rt_online,1780666795.7611868,1111.289776325,1137.6,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21130,stage24_rf_stress_final_20260605T132014Z,17468,1137.813946093,payload,payload,2,3,near_to_far,274,46100,3246966694,3246966694,42,-78.812916,-78.812916,0.600238309,0.824659292,received,none,1337,true,rt_online,1780666795.9870064,1111.489993811,1137.8,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21132,stage24_rf_stress_final_20260605T132014Z,17469,1137.949670293,payload,payload,2,3,near_to_far,1446,46101,3246966694,3246966694,42,-78.812916,-78.812916,0.600238309,0.735248839,received,none,1337,true,rt_online,1780666796.1618497,1111.690203905,1137.9,1,0,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21134,stage24_rf_stress_final_20260605T132014Z,17470,1138.085004493,payload,payload,2,3,near_to_far,216,46102,3246966694,3246966694,42,-78.812916,-78.812916,0.600238309,0.197491526,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666796.1618497,1111.690203905,1138.0,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21136,stage24_rf_stress_final_20260605T132014Z,17471,1138.220788493,payload,payload,2,3,near_to_far,578,46103,3246966694,3246966694,42,-78.812916,-78.812916,0.600238309,0.500223697,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666796.386134,1111.890428305,1138.2,0,1,True
logs/stage24_rf_stress_final_20260605T132014Z/stage24_route_rssi_packets_raw.csv,21138,stage24_rf_stress_final_20260605T132014Z,17472,1138.356354693,payload,payload,2,3,near_to_far,1011,46104,3246966694,3246966694,42,-78.812916,-78.812916,0.600238309,0.051753342,dropped,phy_rf_bernoulli,1337,true,rt_online,1780666796.56284,1112.090669155,1138.3,0,1,True
